sex,ann_finest_level,clid,mapping_status,author_cohort_size,azimuth_count,pan_human_count,both_same_cell_count,azimuth_only_count,pan_human_only_count,union_count
Female,Multiciliated (non-nasal),CL:0000625,mapped_clid,2114,1,0,0,1,0,1
Female,Multiciliated (non-nasal),CL:0000787,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:0000863,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:0000909,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:0000939,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:0001054,mapped_clid,2114,0,2,0,0,2,2
Female,Multiciliated (non-nasal),CL:0002062,mapped_clid,2114,6,3,1,5,2,8
Female,Multiciliated (non-nasal),CL:0002063,mapped_clid,2114,60,77,52,8,25,85
Female,Multiciliated (non-nasal),CL:0002138,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:0002145,mapped_clid,2114,1953,0,0,1953,0,1953
Female,Multiciliated (non-nasal),CL:0002633,mapped_clid,2114,1,5,1,0,4,5
Female,Multiciliated (non-nasal),CL:0009086,mapped_clid,2114,2,0,0,2,0,2
Female,Multiciliated (non-nasal),CL:0019031,mapped_clid,2114,0,75,0,0,75,75
Female,Multiciliated (non-nasal),CL:1000271,mapped_clid,2114,0,1562,0,0,1562,1562
Female,Multiciliated (non-nasal),CL:1000347,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:1001603,mapped_clid,2114,1,0,0,1,0,1
Female,Multiciliated (non-nasal),CL:4023026,mapped_clid,2114,0,1,0,0,1,1
Female,Multiciliated (non-nasal),CL:4033044,mapped_clid,2114,1,0,0,1,0,1
Female,Multiciliated (non-nasal),NA,method_prediction_absent,2114,0,223,0,0,223,223
Female,Myofibroblasts,CL:0000057,mapped_clid,270,0,1,0,0,1,1
Female,Myofibroblasts,CL:0000186,mapped_clid,270,205,257,197,8,60,265
Female,Myofibroblasts,CL:0000192,mapped_clid,270,29,0,0,29,0,29
Female,Myofibroblasts,CL:0000359,mapped_clid,270,0,1,0,0,1,1
Female,Myofibroblasts,CL:0002553,mapped_clid,270,9,0,0,9,0,9
Female,Myofibroblasts,CL:1000493,mapped_clid,270,2,0,0,2,0,2
Female,Myofibroblasts,CL:4028004,mapped_clid,270,19,0,0,19,0,19
Female,Myofibroblasts,CL:4052030,mapped_clid,270,6,0,0,6,0,6
Female,Myofibroblasts,NA,method_prediction_absent,270,0,11,0,0,11,11
Female,Neuroendocrine,CL:0017000,mapped_clid,10,6,0,0,6,0,6
Female,Neuroendocrine,CL:1000223,mapped_clid,10,4,10,4,0,6,10
Female,NK cells,CL:0000097,mapped_clid,9354,0,1,0,0,1,1
Female,NK cells,CL:0000236,mapped_clid,9354,2,0,0,2,0,2
Female,NK cells,CL:0000623,mapped_clid,9354,6729,0,0,6729,0,6729
Female,NK cells,CL:0000624,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:0000625,mapped_clid,9354,2610,0,0,2610,0,2610
Female,NK cells,CL:0000790,mapped_clid,9354,0,1,0,0,1,1
Female,NK cells,CL:0000798,mapped_clid,9354,0,2,0,0,2,2
Female,NK cells,CL:0000814,mapped_clid,9354,0,153,0,0,153,153
Female,NK cells,CL:0000860,mapped_clid,9354,2,0,0,2,0,2
Female,NK cells,CL:0000875,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:0000895,mapped_clid,9354,0,2,0,0,2,2
Female,NK cells,CL:0000909,mapped_clid,9354,0,359,0,0,359,359
Female,NK cells,CL:0000934,mapped_clid,9354,0,1,0,0,1,1
Female,NK cells,CL:0000938,mapped_clid,9354,0,267,0,0,267,267
Female,NK cells,CL:0000939,mapped_clid,9354,0,8048,0,0,8048,8048
Female,NK cells,CL:0000940,mapped_clid,9354,0,1,0,0,1,1
Female,NK cells,CL:0001065,mapped_clid,9354,0,2,0,0,2,2
Female,NK cells,CL:0002062,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:0002489,mapped_clid,9354,0,5,0,0,5,5
Female,NK cells,CL:0002633,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:0009086,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:1000413,mapped_clid,9354,0,1,0,0,1,1
Female,NK cells,CL:1001568,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:1001603,mapped_clid,9354,2,0,0,2,0,2
Female,NK cells,CL:4033048,mapped_clid,9354,1,0,0,1,0,1
Female,NK cells,CL:4033069,mapped_clid,9354,2,0,0,2,0,2
Female,NK cells,CL:4052021,mapped_clid,9354,0,79,0,0,79,79
Female,NK cells,NA,method_prediction_absent,9354,0,432,0,0,432,432
Female,Non-classical monocytes,CL:0000235,mapped_clid,2037,0,93,0,0,93,93
Female,Non-classical monocytes,CL:0000236,mapped_clid,2037,2,0,0,2,0,2
Female,Non-classical monocytes,CL:0000322,mapped_clid,2037,1,0,0,1,0,1
Female,Non-classical monocytes,CL:0000576,mapped_clid,2037,0,1034,0,0,1034,1034
Female,Non-classical monocytes,CL:0000583,mapped_clid,2037,170,134,79,91,55,225
Female,Non-classical monocytes,CL:0000623,mapped_clid,2037,3,0,0,3,0,3
Female,Non-classical monocytes,CL:0000624,mapped_clid,2037,3,0,0,3,0,3
Female,Non-classical monocytes,CL:0000625,mapped_clid,2037,12,0,0,12,0,12
Female,Non-classical monocytes,CL:0000784,mapped_clid,2037,0,1,0,0,1,1
Female,Non-classical monocytes,CL:0000792,mapped_clid,2037,0,1,0,0,1,1
Female,Non-classical monocytes,CL:0000798,mapped_clid,2037,0,2,0,0,2,2
Female,Non-classical monocytes,CL:0000860,mapped_clid,2037,273,0,0,273,0,273
Female,Non-classical monocytes,CL:0000863,mapped_clid,2037,0,172,0,0,172,172
Female,Non-classical monocytes,CL:0000875,mapped_clid,2037,1229,0,0,1229,0,1229
Female,Non-classical monocytes,CL:0000909,mapped_clid,2037,0,1,0,0,1,1
Female,Non-classical monocytes,CL:0000938,mapped_clid,2037,0,1,0,0,1,1
Female,Non-classical monocytes,CL:0000939,mapped_clid,2037,0,1,0,0,1,1
Female,Non-classical monocytes,CL:0001054,mapped_clid,2037,0,218,0,0,218,218
Female,Non-classical monocytes,CL:0002062,mapped_clid,2037,1,0,0,1,0,1
Female,Non-classical monocytes,CL:0002399,mapped_clid,2037,45,104,22,23,82,127
Female,Non-classical monocytes,CL:0009086,mapped_clid,2037,3,0,0,3,0,3
Female,Non-classical monocytes,CL:1001603,mapped_clid,2037,255,0,0,255,0,255
Female,Non-classical monocytes,CL:4028002,mapped_clid,2037,1,0,0,1,0,1
Female,Non-classical monocytes,CL:4033043,mapped_clid,2037,39,0,0,39,0,39
Female,Non-classical monocytes,NA,method_prediction_absent,2037,0,275,0,0,275,275
Female,Peribronchial fibroblasts,CL:0000057,mapped_clid,73,0,54,0,0,54,54
Female,Peribronchial fibroblasts,CL:0000186,mapped_clid,73,4,9,2,2,7,11
Female,Peribronchial fibroblasts,CL:0002553,mapped_clid,73,14,0,0,14,0,14
Female,Peribronchial fibroblasts,CL:1000493,mapped_clid,73,1,0,0,1,0,1
Female,Peribronchial fibroblasts,CL:4028004,mapped_clid,73,16,0,0,16,0,16
Female,Peribronchial fibroblasts,CL:4052029,mapped_clid,73,1,0,0,1,0,1
Female,Peribronchial fibroblasts,CL:4052030,mapped_clid,73,37,0,0,37,0,37
Female,Peribronchial fibroblasts,NA,method_prediction_absent,73,0,10,0,0,10,10
Female,Pericytes,CL:0000186,mapped_clid,416,1,0,0,1,0,1
Female,Pericytes,CL:0000192,mapped_clid,416,3,0,0,3,0,3
Female,Pericytes,CL:0000359,mapped_clid,416,0,4,0,0,4,4
Female,Pericytes,CL:0000669,mapped_clid,416,0,410,0,0,410,410
Female,Pericytes,CL:0002399,mapped_clid,416,1,1,1,0,0,1
Female,Pericytes,CL:0009089,mapped_clid,416,409,0,0,409,0,409
Female,Pericytes,CL:4028002,mapped_clid,416,1,0,0,1,0,1
Female,Pericytes,CL:4028004,mapped_clid,416,1,0,0,1,0,1
Female,Pericytes,NA,method_prediction_absent,416,0,1,0,0,1,1
Female,Plasma cells,CL:0000097,mapped_clid,682,0,1,0,0,1,1
Female,Plasma cells,CL:0000236,mapped_clid,682,37,0,0,37,0,37
Female,Plasma cells,CL:0000583,mapped_clid,682,1,13,1,0,12,13
Female,Plasma cells,CL:0000624,mapped_clid,682,1,0,0,1,0,1
Female,Plasma cells,CL:0000786,mapped_clid,682,639,648,615,24,33,672
Female,Plasma cells,CL:0000788,mapped_clid,682,0,2,0,0,2,2
Female,Plasma cells,CL:0000934,mapped_clid,682,0,1,0,0,1,1
Female,Plasma cells,CL:0000939,mapped_clid,682,0,1,0,0,1,1
Female,Plasma cells,CL:0001058,mapped_clid,682,3,0,0,3,0,3
Female,Plasma cells,CL:0002063,mapped_clid,682,1,1,1,0,0,1
Female,Plasma cells,CL:0002138,mapped_clid,682,0,1,0,0,1,1
Female,Plasma cells,CL:0002399,mapped_clid,682,0,2,0,0,2,2
Female,Plasma cells,NA,method_prediction_absent,682,0,12,0,0,12,12
Female,Plasmacytoid DCs,CL:0000051,mapped_clid,56,0,1,0,0,1,1
Female,Plasmacytoid DCs,CL:0000236,mapped_clid,56,1,0,0,1,0,1
Female,Plasmacytoid DCs,CL:0000624,mapped_clid,56,2,0,0,2,0,2
Female,Plasmacytoid DCs,CL:0000625,mapped_clid,56,1,0,0,1,0,1
Female,Plasmacytoid DCs,CL:0000784,mapped_clid,56,0,48,0,0,48,48
Female,Plasmacytoid DCs,CL:0000786,mapped_clid,56,0,1,0,0,1,1
Female,Plasmacytoid DCs,CL:0001058,mapped_clid,56,52,0,0,52,0,52
Female,Plasmacytoid DCs,CL:0002399,mapped_clid,56,0,2,0,0,2,2
Female,Plasmacytoid DCs,NA,method_prediction_absent,56,0,4,0,0,4,4
Female,pre-TB secretory,CL:0000158,mapped_clid,694,203,257,1,202,256,459
Female,pre-TB secretory,CL:0000186,mapped_clid,694,0,1,0,0,1,1
Female,pre-TB secretory,CL:0000322,mapped_clid,694,470,0,0,470,0,470
Female,pre-TB secretory,CL:0000897,mapped_clid,694,0,1,0,0,1,1
Female,pre-TB secretory,CL:0001054,mapped_clid,694,0,1,0,0,1,1
Female,pre-TB secretory,CL:0002063,mapped_clid,694,9,10,4,5,6,15
Female,pre-TB secretory,CL:0002145,mapped_clid,694,7,0,0,7,0,7
Female,pre-TB secretory,CL:0002633,mapped_clid,694,0,1,0,0,1,1
Female,pre-TB secretory,CL:0019031,mapped_clid,694,0,384,0,0,384,384
Female,pre-TB secretory,CL:4033024,mapped_clid,694,5,0,0,5,0,5
Female,pre-TB secretory,NA,method_prediction_absent,694,0,39,0,0,39,39
Female,SM activated stress response,CL:0000186,mapped_clid,137,0,4,0,0,4,4
Female,SM activated stress response,CL:0000192,mapped_clid,137,134,0,0,134,0,134
Female,SM activated stress response,CL:0000359,mapped_clid,137,0,126,0,0,126,126
Female,SM activated stress response,CL:0000669,mapped_clid,137,0,3,0,0,3,3
Female,SM activated stress response,CL:0002553,mapped_clid,137,2,0,0,2,0,2
Female,SM activated stress response,CL:0009089,mapped_clid,137,1,0,0,1,0,1
Female,SM activated stress response,NA,method_prediction_absent,137,0,4,0,0,4,4
Female,Smooth muscle,CL:0000057,mapped_clid,829,0,2,0,0,2,2
Female,Smooth muscle,CL:0000125,mapped_clid,829,0,1,0,0,1,1
Female,Smooth muscle,CL:0000186,mapped_clid,829,17,33,6,11,27,44
Female,Smooth muscle,CL:0000192,mapped_clid,829,759,0,0,759,0,759
Female,Smooth muscle,CL:0000233,mapped_clid,829,0,2,0,0,2,2
Female,Smooth muscle,CL:0000235,mapped_clid,829,0,2,0,0,2,2
Female,Smooth muscle,CL:0000236,mapped_clid,829,4,0,0,4,0,4
Female,Smooth muscle,CL:0000359,mapped_clid,829,0,635,0,0,635,635
Female,Smooth muscle,CL:0000583,mapped_clid,829,3,8,3,0,5,8
Female,Smooth muscle,CL:0000669,mapped_clid,829,0,40,0,0,40,40
Female,Smooth muscle,CL:0000765,mapped_clid,829,0,2,0,0,2,2
Female,Smooth muscle,CL:0000786,mapped_clid,829,0,1,0,0,1,1
Female,Smooth muscle,CL:0000909,mapped_clid,829,0,1,0,0,1,1
Female,Smooth muscle,CL:0002062,mapped_clid,829,5,0,0,5,0,5
Female,Smooth muscle,CL:0002138,mapped_clid,829,0,1,0,0,1,1
Female,Smooth muscle,CL:0002357,mapped_clid,829,0,8,0,0,8,8
Female,Smooth muscle,CL:0002543,mapped_clid,829,0,2,0,0,2,2
Female,Smooth muscle,CL:0009086,mapped_clid,829,1,0,0,1,0,1
Female,Smooth muscle,CL:0009089,mapped_clid,829,12,0,0,12,0,12
Female,Smooth muscle,CL:0017000,mapped_clid,829,1,0,0,1,0,1
Female,Smooth muscle,CL:1000413,mapped_clid,829,0,1,0,0,1,1
Female,Smooth muscle,CL:1001568,mapped_clid,829,2,0,0,2,0,2
Female,Smooth muscle,CL:4028002,mapped_clid,829,21,0,0,21,0,21
Female,Smooth muscle,CL:4028004,mapped_clid,829,2,0,0,2,0,2
Female,Smooth muscle,CL:4052030,mapped_clid,829,2,0,0,2,0,2
Female,Smooth muscle,ASCTB-TEMP:endothelial-mesenchymal-transition-ec,unmapped_non_cl_id,829,0,1,0,0,1,1
Female,Smooth muscle,NA,method_prediction_absent,829,0,89,0,0,89,89
Female,Smooth muscle FAM83D+,CL:0000186,mapped_clid,35,2,25,2,0,23,25
Female,Smooth muscle FAM83D+,CL:0000192,mapped_clid,35,14,0,0,14,0,14
Female,Smooth muscle FAM83D+,CL:0000359,mapped_clid,35,0,8,0,0,8,8
Female,Smooth muscle FAM83D+,CL:0002553,mapped_clid,35,19,0,0,19,0,19
Female,Smooth muscle FAM83D+,NA,method_prediction_absent,35,0,2,0,0,2,2
Female,Subpleural fibroblasts,CL:0000057,mapped_clid,87,0,79,0,0,79,79
Female,Subpleural fibroblasts,CL:1000493,mapped_clid,87,2,0,0,2,0,2
Female,Subpleural fibroblasts,CL:1001603,mapped_clid,87,1,0,0,1,0,1
Female,Subpleural fibroblasts,CL:4028004,mapped_clid,87,1,0,0,1,0,1
Female,Subpleural fibroblasts,CL:4052029,mapped_clid,87,81,0,0,81,0,81
Female,Subpleural fibroblasts,CL:4052030,mapped_clid,87,2,0,0,2,0,2
Female,Subpleural fibroblasts,NA,method_prediction_absent,87,0,8,0,0,8,8
Female,Suprabasal,CL:0000158,mapped_clid,92,23,3,0,23,3,26
Female,Suprabasal,CL:0000624,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:0000625,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:0000765,mapped_clid,92,0,1,0,0,1,1
Female,Suprabasal,CL:0000786,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:0000814,mapped_clid,92,0,1,0,0,1,1
Female,Suprabasal,CL:0002062,mapped_clid,92,4,0,0,4,0,4
Female,Suprabasal,CL:0002063,mapped_clid,92,2,1,0,2,1,3
Female,Suprabasal,CL:0002399,mapped_clid,92,0,1,0,0,1,1
Female,Suprabasal,CL:0002480,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:0002633,mapped_clid,92,36,44,31,5,13,49
Female,Suprabasal,CL:0019031,mapped_clid,92,0,31,0,0,31,31
Female,Suprabasal,CL:1001568,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:1001603,mapped_clid,92,1,0,0,1,0,1
Female,Suprabasal,CL:4033048,mapped_clid,92,21,0,0,21,0,21
Female,Suprabasal,NA,method_prediction_absent,92,0,10,0,0,10,10
Female,T cells proliferating,CL:0000623,mapped_clid,296,5,0,0,5,0,5
Female,T cells proliferating,CL:0000624,mapped_clid,296,12,0,0,12,0,12
Female,T cells proliferating,CL:0000625,mapped_clid,296,67,0,0,67,0,67
Female,T cells proliferating,CL:0000814,mapped_clid,296,0,255,0,0,255,255
Female,T cells proliferating,CL:0000897,mapped_clid,296,0,1,0,0,1,1
Female,T cells proliferating,CL:0000909,mapped_clid,296,0,14,0,0,14,14
Female,T cells proliferating,CL:0002063,mapped_clid,296,1,0,0,1,0,1
Female,T cells proliferating,CL:0002399,mapped_clid,296,1,0,0,1,0,1
Female,T cells proliferating,CL:4033069,mapped_clid,296,210,0,0,210,0,210
Female,T cells proliferating,CL:4033081,mapped_clid,296,0,2,0,0,2,2
Female,T cells proliferating,CL:4052021,mapped_clid,296,0,5,0,0,5,5
Female,T cells proliferating,NA,method_prediction_absent,296,0,19,0,0,19,19
Female,Tuft,CL:0002075,mapped_clid,1,1,0,0,1,0,1
Female,Tuft,CL:0017000,mapped_clid,1,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000057,mapped_clid,8181,0,7274,0,0,7274,7274
Male,Adventitial fibroblasts,CL:0000097,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000125,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000127,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000158,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000186,mapped_clid,8181,15,43,1,14,42,57
Male,Adventitial fibroblasts,CL:0000192,mapped_clid,8181,2,0,0,2,0,2
Male,Adventitial fibroblasts,CL:0000583,mapped_clid,8181,0,8,0,0,8,8
Male,Adventitial fibroblasts,CL:0000623,mapped_clid,8181,1,0,0,1,0,1
Male,Adventitial fibroblasts,CL:0000625,mapped_clid,8181,1,0,0,1,0,1
Male,Adventitial fibroblasts,CL:0000669,mapped_clid,8181,0,3,0,0,3,3
Male,Adventitial fibroblasts,CL:0000765,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000860,mapped_clid,8181,2,0,0,2,0,2
Male,Adventitial fibroblasts,CL:0000897,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000909,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000936,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0000939,mapped_clid,8181,0,2,0,0,2,2
Male,Adventitial fibroblasts,CL:0001054,mapped_clid,8181,0,6,0,0,6,6
Male,Adventitial fibroblasts,CL:0002062,mapped_clid,8181,3,2,1,2,1,4
Male,Adventitial fibroblasts,CL:0002063,mapped_clid,8181,1,0,0,1,0,1
Male,Adventitial fibroblasts,CL:0002138,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0002357,mapped_clid,8181,0,4,0,0,4,4
Male,Adventitial fibroblasts,CL:0002394,mapped_clid,8181,0,2,0,0,2,2
Male,Adventitial fibroblasts,CL:0002399,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:0002543,mapped_clid,8181,0,19,0,0,19,19
Male,Adventitial fibroblasts,CL:0002553,mapped_clid,8181,5,0,0,5,0,5
Male,Adventitial fibroblasts,CL:0002633,mapped_clid,8181,2,1,0,2,1,3
Male,Adventitial fibroblasts,CL:1000413,mapped_clid,8181,0,6,0,0,6,6
Male,Adventitial fibroblasts,CL:1000493,mapped_clid,8181,10,0,0,10,0,10
Male,Adventitial fibroblasts,CL:4028002,mapped_clid,8181,3,0,0,3,0,3
Male,Adventitial fibroblasts,CL:4028003,mapped_clid,8181,0,1,0,0,1,1
Male,Adventitial fibroblasts,CL:4028004,mapped_clid,8181,76,0,0,76,0,76
Male,Adventitial fibroblasts,CL:4033008,mapped_clid,8181,8,0,0,8,0,8
Male,Adventitial fibroblasts,CL:4052029,mapped_clid,8181,4,0,0,4,0,4
Male,Adventitial fibroblasts,CL:4052030,mapped_clid,8181,8048,0,0,8048,0,8048
Male,Adventitial fibroblasts,NA,method_prediction_absent,8181,0,800,0,0,800,800
Male,Alveolar fibroblasts,CL:0000057,mapped_clid,2546,0,2248,0,0,2248,2248
Male,Alveolar fibroblasts,CL:0000125,mapped_clid,2546,0,1,0,0,1,1
Male,Alveolar fibroblasts,CL:0000186,mapped_clid,2546,9,29,2,7,27,36
Male,Alveolar fibroblasts,CL:0000583,mapped_clid,2546,1,2,0,1,2,3
Male,Alveolar fibroblasts,CL:0000669,mapped_clid,2546,0,3,0,0,3,3
Male,Alveolar fibroblasts,CL:0000814,mapped_clid,2546,0,1,0,0,1,1
Male,Alveolar fibroblasts,CL:0000860,mapped_clid,2546,1,0,0,1,0,1
Male,Alveolar fibroblasts,CL:0000939,mapped_clid,2546,0,1,0,0,1,1
Male,Alveolar fibroblasts,CL:0002062,mapped_clid,2546,2,6,0,2,6,8
Male,Alveolar fibroblasts,CL:0002063,mapped_clid,2546,1,1,1,0,0,1
Male,Alveolar fibroblasts,CL:0002138,mapped_clid,2546,0,2,0,0,2,2
Male,Alveolar fibroblasts,CL:0002357,mapped_clid,2546,0,10,0,0,10,10
Male,Alveolar fibroblasts,CL:0002399,mapped_clid,2546,0,2,0,0,2,2
Male,Alveolar fibroblasts,CL:0002553,mapped_clid,2546,4,0,0,4,0,4
Male,Alveolar fibroblasts,CL:0009086,mapped_clid,2546,2,0,0,2,0,2
Male,Alveolar fibroblasts,CL:0009089,mapped_clid,2546,1,0,0,1,0,1
Male,Alveolar fibroblasts,CL:1000413,mapped_clid,2546,0,1,0,0,1,1
Male,Alveolar fibroblasts,CL:4028004,mapped_clid,2546,2447,0,0,2447,0,2447
Male,Alveolar fibroblasts,CL:4052030,mapped_clid,2546,78,0,0,78,0,78
Male,Alveolar fibroblasts,NA,method_prediction_absent,2546,0,239,0,0,239,239
Male,Alveolar macrophages,CL:0000057,mapped_clid,45674,0,7,0,0,7,7
Male,Alveolar macrophages,CL:0000097,mapped_clid,45674,5,5,3,2,2,7
Male,Alveolar macrophages,CL:0000158,mapped_clid,45674,25,0,0,25,0,25
Male,Alveolar macrophages,CL:0000192,mapped_clid,45674,6,0,0,6,0,6
Male,Alveolar macrophages,CL:0000235,mapped_clid,45674,0,99,0,0,99,99
Male,Alveolar macrophages,CL:0000236,mapped_clid,45674,7,0,0,7,0,7
Male,Alveolar macrophages,CL:0000322,mapped_clid,45674,17,0,0,17,0,17
Male,Alveolar macrophages,CL:0000359,mapped_clid,45674,0,1,0,0,1,1
Male,Alveolar macrophages,CL:0000576,mapped_clid,45674,0,3,0,0,3,3
Male,Alveolar macrophages,CL:0000583,mapped_clid,45674,43210,40897,39964,3246,933,44143
Male,Alveolar macrophages,CL:0000624,mapped_clid,45674,7,0,0,7,0,7
Male,Alveolar macrophages,CL:0000625,mapped_clid,45674,17,0,0,17,0,17
Male,Alveolar macrophages,CL:0000860,mapped_clid,45674,57,0,0,57,0,57
Male,Alveolar macrophages,CL:0000863,mapped_clid,45674,0,2998,0,0,2998,2998
Male,Alveolar macrophages,CL:0000875,mapped_clid,45674,173,0,0,173,0,173
Male,Alveolar macrophages,CL:0000939,mapped_clid,45674,0,2,0,0,2,2
Male,Alveolar macrophages,CL:0001054,mapped_clid,45674,0,20,0,0,20,20
Male,Alveolar macrophages,CL:0002062,mapped_clid,45674,2,0,0,2,0,2
Male,Alveolar macrophages,CL:0002063,mapped_clid,45674,12,0,0,12,0,12
Male,Alveolar macrophages,CL:0002144,mapped_clid,45674,0,1,0,0,1,1
Male,Alveolar macrophages,CL:0002145,mapped_clid,45674,1,0,0,1,0,1
Male,Alveolar macrophages,CL:0002399,mapped_clid,45674,30,176,18,12,158,188
Male,Alveolar macrophages,CL:0002543,mapped_clid,45674,0,62,0,0,62,62
Male,Alveolar macrophages,CL:0009086,mapped_clid,45674,13,0,0,13,0,13
Male,Alveolar macrophages,CL:0009089,mapped_clid,45674,1,0,0,1,0,1
Male,Alveolar macrophages,CL:0011031,mapped_clid,45674,0,1,0,0,1,1
Male,Alveolar macrophages,CL:0019031,mapped_clid,45674,0,7,0,0,7,7
Male,Alveolar macrophages,CL:1000413,mapped_clid,45674,0,40,0,0,40,40
Male,Alveolar macrophages,CL:1001568,mapped_clid,45674,9,0,0,9,0,9
Male,Alveolar macrophages,CL:1001603,mapped_clid,45674,1465,0,0,1465,0,1465
Male,Alveolar macrophages,CL:4028002,mapped_clid,45674,350,0,0,350,0,350
Male,Alveolar macrophages,CL:4028003,mapped_clid,45674,4,0,0,4,0,4
Male,Alveolar macrophages,CL:4028004,mapped_clid,45674,7,0,0,7,0,7
Male,Alveolar macrophages,CL:4033008,mapped_clid,45674,37,0,0,37,0,37
Male,Alveolar macrophages,CL:4033041,mapped_clid,45674,111,0,0,111,0,111
Male,Alveolar macrophages,CL:4033043,mapped_clid,45674,49,0,0,49,0,49
Male,Alveolar macrophages,CL:4033048,mapped_clid,45674,2,0,0,2,0,2
Male,Alveolar macrophages,CL:4033077,mapped_clid,45674,1,0,0,1,0,1
Male,Alveolar macrophages,CL:4033081,mapped_clid,45674,0,314,0,0,314,314
Male,Alveolar macrophages,CL:4052030,mapped_clid,45674,56,0,0,56,0,56
Male,Alveolar macrophages,NA,method_prediction_absent,45674,0,1041,0,0,1041,1041
Male,Alveolar Mph CCL3+,CL:0000235,mapped_clid,4718,0,8,0,0,8,8
Male,Alveolar Mph CCL3+,CL:0000583,mapped_clid,4718,941,4098,818,123,3280,4221
Male,Alveolar Mph CCL3+,CL:0000625,mapped_clid,4718,1,0,0,1,0,1
Male,Alveolar Mph CCL3+,CL:0000860,mapped_clid,4718,5,0,0,5,0,5
Male,Alveolar Mph CCL3+,CL:0000863,mapped_clid,4718,0,447,0,0,447,447
Male,Alveolar Mph CCL3+,CL:0000875,mapped_clid,4718,8,0,0,8,0,8
Male,Alveolar Mph CCL3+,CL:0001054,mapped_clid,4718,0,6,0,0,6,6
Male,Alveolar Mph CCL3+,CL:0002399,mapped_clid,4718,1,15,1,0,14,15
Male,Alveolar Mph CCL3+,CL:1001603,mapped_clid,4718,167,0,0,167,0,167
Male,Alveolar Mph CCL3+,CL:4033041,mapped_clid,4718,3591,0,0,3591,0,3591
Male,Alveolar Mph CCL3+,CL:4033043,mapped_clid,4718,4,0,0,4,0,4
Male,Alveolar Mph CCL3+,CL:4033081,mapped_clid,4718,0,51,0,0,51,51
Male,Alveolar Mph CCL3+,NA,method_prediction_absent,4718,0,93,0,0,93,93
Male,Alveolar Mph MT-positive,CL:0000235,mapped_clid,62,0,1,0,0,1,1
Male,Alveolar Mph MT-positive,CL:0000236,mapped_clid,62,1,0,0,1,0,1
Male,Alveolar Mph MT-positive,CL:0000583,mapped_clid,62,31,39,25,6,14,45
Male,Alveolar Mph MT-positive,CL:0000860,mapped_clid,62,1,0,0,1,0,1
Male,Alveolar Mph MT-positive,CL:0000863,mapped_clid,62,0,18,0,0,18,18
Male,Alveolar Mph MT-positive,CL:0001054,mapped_clid,62,0,1,0,0,1,1
Male,Alveolar Mph MT-positive,CL:1001603,mapped_clid,62,25,0,0,25,0,25
Male,Alveolar Mph MT-positive,CL:4028002,mapped_clid,62,1,0,0,1,0,1
Male,Alveolar Mph MT-positive,CL:4033041,mapped_clid,62,3,0,0,3,0,3
Male,Alveolar Mph MT-positive,NA,method_prediction_absent,62,0,3,0,0,3,3
Male,Alveolar Mph proliferating,CL:0000097,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:0000583,mapped_clid,637,116,7,7,109,0,116
Male,Alveolar Mph proliferating,CL:0000624,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:0000814,mapped_clid,637,0,2,0,0,2,2
Male,Alveolar Mph proliferating,CL:0000875,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:0002399,mapped_clid,637,4,0,0,4,0,4
